iteration,data_point,step_in_data,reward,sim_south,sim_north,expected_south,expected_north,error_south,error_north,lcCooperative,lcAssertive,epsilon,loss
1,0,1,-8.598,474,299,44.000,35.500,430.000,263.500,1.200,0.800,1.0000,
1,0,2,-8.392,446,307,44.000,35.500,402.000,271.500,1.400,0.600,1.0000,
1,0,3,-8.990,511,297,44.000,35.500,467.000,261.500,1.200,0.400,1.0000,
1,0,4,-8.784,478,309,44.000,35.500,434.000,273.500,1.400,0.600,1.0000,
